"Code département";"Libellé département";"Code canton";"Libellé canton";Inscrits;Votants;"% Votants";Abstentions;"% Abstentions";Exprimés;"% Exprimés/inscrits";"% Exprimés/votants";Blancs;"% Blancs/inscrits";"% Blancs/votants";Nuls;"% Nuls/inscrits";"% Nuls/votants";"Nuance candidat 1";"Voix 1";"% Voix/inscrits 1";"% Voix/exprimés 1";"Nuance candidat 2";"Voix 2";"% Voix/inscrits 2";"% Voix/exprimés 2";"Nuance candidat 3";"Voix 3";"% Voix/inscrits 3";"% Voix/exprimés 3";"Nuance candidat 4";"Voix 4";"% Voix/inscrits 4";"% Voix/exprimés 4";"Nuance candidat 5";"Voix 5";"% Voix/inscrits 5";"% Voix/exprimés 5";"Nuance candidat 6";"Voix 6";"% Voix/inscrits 6";"% Voix/exprimés 6"
"86";Vienne;"8607";"Jaunay-Marigny";18906;13456;"71,17%";5450;"28,83%";13100;"69,29%";"97,35%";254;"1,34%";"1,89%";102;"0,54%";"0,76%";UG;3700;"19,57%";"28,24%";HOR;3881;"20,53%";"29,63%";ENS;494;"2,61%";"3,77%";RN;5025;"26,58%";"38,36%";;;;;;;;
"86";Vienne;"8608";Loudun;19877;13575;"68,30%";6302;"31,70%";12971;"65,26%";"95,55%";405;"2,04%";"2,98%";199;"1,00%";"1,47%";ENS;6369;"32,04%";"49,10%";RN;6602;"33,21%";"50,90%";;;;;;;;;;;;;;;;
"86";Vienne;"8609";Lusignan;14329;9995;"69,75%";4334;"30,25%";9419;"65,73%";"94,24%";427;"2,98%";"4,27%";149;"1,04%";"1,49%";ENS;5292;"36,93%";"56,18%";RN;4127;"28,80%";"43,82%";;;;;;;;;;;;;;;;
"86";Vienne;"8610";"Lussac-les-Châteaux";13731;9636;"70,18%";4095;"29,82%";9036;"65,81%";"93,77%";407;"2,96%";"4,22%";193;"1,41%";"2,00%";ENS;4924;"35,86%";"54,49%";RN;4112;"29,95%";"45,51%";;;;;;;;;;;;;;;;
"86";Vienne;"8611";"Migné-Auxances";19294;13879;"71,93%";5415;"28,07%";13501;"69,98%";"97,28%";274;"1,42%";"1,97%";104;"0,54%";"0,75%";UG;4407;"22,84%";"32,64%";HOR;4369;"22,64%";"32,36%";ENS;143;"0,74%";"1,06%";RN;4582;"23,75%";"33,94%";;;;;;;;
"86";Vienne;"8612";Montmorillon;13307;9437;"70,92%";3870;"29,08%";8928;"67,09%";"94,61%";358;"2,69%";"3,79%";151;"1,13%";"1,60%";ENS;4781;"35,93%";"53,55%";RN;4147;"31,16%";"46,45%";;;;;;;;;;;;;;;;
"86";Vienne;"8613";"Poitiers-1";15177;11020;"72,61%";4157;"27,39%";10753;"70,85%";"97,58%";176;"1,16%";"1,60%";91;"0,60%";"0,83%";UG;3988;"26,28%";"37,09%";HOR;140;"0,92%";"1,30%";ENS;4415;"29,09%";"41,06%";RN;2210;"14,56%";"20,55%";;;;;;;;
"86";Vienne;"8614";"Poitiers-2";16488;11038;"66,95%";5450;"33,05%";10803;"65,52%";"97,87%";160;"0,97%";"1,45%";75;"0,45%";"0,68%";UG;5453;"33,07%";"50,48%";HOR;2806;"17,02%";"25,97%";ENS;13;"0,08%";"0,12%";RN;2531;"15,35%";"23,43%";;;;;;;;
"86";Vienne;"8615";"Poitiers-3";13238;9380;"70,86%";3858;"29,14%";9172;"69,29%";"97,78%";141;"1,07%";"1,50%";67;"0,51%";"0,71%";UG;5002;"37,79%";"54,54%";HOR;815;"6,16%";"8,89%";ENS;1917;"14,48%";"20,90%";RN;1438;"10,86%";"15,68%";;;;;;;;
"86";Vienne;"8616";"Poitiers-4";10415;7272;"69,82%";3143;"30,18%";7114;"68,31%";"97,83%";116;"1,11%";"1,60%";42;"0,40%";"0,58%";UG;2981;"28,62%";"41,90%";HOR;439;"4,22%";"6,17%";ENS;2175;"20,88%";"30,57%";RN;1519;"14,58%";"21,35%";;;;;;;;
"86";Vienne;"8617";"Poitiers-5";14356;10101;"70,36%";4255;"29,64%";9887;"68,87%";"97,88%";154;"1,07%";"1,52%";60;"0,42%";"0,59%";UG;3603;"25,10%";"36,44%";ENS;4161;"28,98%";"42,09%";RN;2123;"14,79%";"21,47%";;;;;;;;;;;;
"86";Vienne;"8618";Vivonne;20168;15000;"74,38%";5168;"25,62%";14565;"72,22%";"97,10%";312;"1,55%";"2,08%";123;"0,61%";"0,82%";UG;3940;"19,54%";"27,05%";ENS;6247;"30,97%";"42,89%";RN;4378;"21,71%";"30,06%";;;;;;;;;;;;
"86";Vienne;"8619";"Vouneuil-sous-Biard";16915;12338;"72,94%";4577;"27,06%";11959;"70,70%";"96,93%";276;"1,63%";"2,24%";103;"0,61%";"0,83%";UG;3071;"18,16%";"25,68%";ENS;4824;"28,52%";"40,34%";RN;4064;"24,03%";"33,98%";;;;;;;;;;;;
"87";"Haute-Vienne";"8701";"Aixe-sur-Vienne";16628;12877;"77,44%";3751;"22,56%";11629;"69,94%";"90,31%";796;"4,79%";"6,18%";452;"2,72%";"3,51%";UG;6694;"40,26%";"57,56%";RN;4935;"29,68%";"42,44%";;;;;;;;;;;;;;;;
"87";"Haute-Vienne";"8702";Ambazac;14219;10506;"73,89%";3713;"26,11%";10133;"71,26%";"96,45%";232;"1,63%";"2,21%";141;"0,99%";"1,34%";UG;3779;"26,58%";"37,29%";ENS;1034;"7,27%";"10,20%";DVC;876;"6,16%";"8,65%";RN;4444;"31,25%";"43,86%";;;;;;;;
"87";"Haute-Vienne";"8703";Bellac;12938;9351;"72,28%";3587;"27,72%";9015;"69,68%";"96,41%";201;"1,55%";"2,15%";135;"1,04%";"1,44%";UG;3435;"26,55%";"38,10%";DVC;1758;"13,59%";"19,50%";RN;3822;"29,54%";"42,40%";;;;;;;;;;;;
"87";"Haute-Vienne";"8704";Châteauponsac;12008;8488;"70,69%";3520;"29,31%";8155;"67,91%";"96,08%";200;"1,67%";"2,36%";133;"1,11%";"1,57%";UG;2588;"21,55%";"31,74%";DVC;1833;"15,26%";"22,48%";RN;3734;"31,10%";"45,79%";;;;;;;;;;;;
"87";"Haute-Vienne";"8705";"Condat-sur-Vienne";15588;11916;"76,44%";3672;"23,56%";10695;"68,61%";"89,75%";836;"5,36%";"7,02%";385;"2,47%";"3,23%";UG;6093;"39,09%";"56,97%";RN;4602;"29,52%";"43,03%";;;;;;;;;;;;;;;;
"87";"Haute-Vienne";"8706";Couzeix;16504;12353;"74,85%";4151;"25,15%";11904;"72,13%";"96,37%";267;"1,62%";"2,16%";182;"1,10%";"1,47%";UG;4479;"27,14%";"37,63%";DVC;2709;"16,41%";"22,76%";RN;4716;"28,57%";"39,62%";;;;;;;;;;;;
"87";"Haute-Vienne";"8707";Eymoutiers;15331;11227;"73,23%";4104;"26,77%";10493;"68,44%";"93,46%";461;"3,01%";"4,11%";273;"1,78%";"2,43%";UG;5130;"33,46%";"48,89%";ENS;1115;"7,27%";"10,63%";RN;4248;"27,71%";"40,48%";;;;;;;;;;;;
"87";"Haute-Vienne";"8708";"Limoges-1";11449;8190;"71,53%";3259;"28,47%";7908;"69,07%";"96,56%";172;"1,50%";"2,10%";110;"0,96%";"1,34%";UG;3681;"32,15%";"46,55%";DVC;1809;"15,80%";"22,88%";RN;2418;"21,12%";"30,58%";;;;;;;;;;;;
"87";"Haute-Vienne";"8709";"Limoges-2";8374;5802;"69,29%";2572;"30,71%";5610;"66,99%";"96,69%";118;"1,41%";"2,03%";74;"0,88%";"1,28%";UG;2792;"33,34%";"49,77%";ENS;234;"2,79%";"4,17%";DVC;935;"11,17%";"16,67%";RN;1649;"19,69%";"29,39%";;;;;;;;
"87";"Haute-Vienne";"8710";"Limoges-3";10074;7139;"70,87%";2935;"29,13%";6918;"68,67%";"96,90%";128;"1,27%";"1,79%";93;"0,92%";"1,30%";UG;3425;"34,00%";"49,51%";ENS;1062;"10,54%";"15,35%";DVC;493;"4,89%";"7,13%";RN;1938;"19,24%";"28,01%";;;;;;;;
"87";"Haute-Vienne";"8711";"Limoges-4";9470;6177;"65,23%";3293;"34,77%";5991;"63,26%";"96,99%";120;"1,27%";"1,94%";66;"0,70%";"1,07%";UG;2728;"28,81%";"45,53%";ENS;1172;"12,38%";"19,56%";RN;2091;"22,08%";"34,90%";;;;;;;;;;;;
"87";"Haute-Vienne";"8712";"Limoges-5";12569;9070;"72,16%";3499;"27,84%";8768;"69,76%";"96,67%";188;"1,50%";"2,07%";114;"0,91%";"1,26%";UG;3881;"30,88%";"44,26%";ENS;1906;"15,16%";"21,74%";RN;2981;"23,72%";"34,00%";;;;;;;;;;;;
"87";"Haute-Vienne";"8713";"Limoges-6";9293;6389;"68,75%";2904;"31,25%";6033;"64,92%";"94,43%";264;"2,84%";"4,13%";92;"0,99%";"1,44%";UG;3289;"35,39%";"54,52%";ENS;1063;"11,44%";"17,62%";RN;1681;"18,09%";"27,86%";;;;;;;;;;;;
"87";"Haute-Vienne";"8714";"Limoges-7";7931;5412;"68,24%";2519;"31,76%";5082;"64,08%";"93,90%";216;"2,72%";"3,99%";114;"1,44%";"2,11%";UG;2677;"33,75%";"52,68%";ENS;719;"9,07%";"14,15%";RN;1686;"21,26%";"33,18%";;;;;;;;;;;;
"87";"Haute-Vienne";"8715";"Limoges-8";8442;5682;"67,31%";2760;"32,69%";5163;"61,16%";"90,87%";364;"4,31%";"6,41%";155;"1,84%";"2,73%";UG;3222;"38,17%";"62,41%";ENS;63;"0,75%";"1,22%";DVC;179;"2,12%";"3,47%";RN;1699;"20,13%";"32,91%";;;;;;;;
"87";"Haute-Vienne";"8716";"Limoges-9";11306;8217;"72,68%";3089;"27,32%";7884;"69,73%";"95,95%";214;"1,89%";"2,60%";119;"1,05%";"1,45%";UG;3620;"32,02%";"45,92%";DVC;1981;"17,52%";"25,13%";RN;2283;"20,19%";"28,96%";;;;;;;;;;;;
"87";"Haute-Vienne";"8717";Panazol;13464;10106;"75,06%";3358;"24,94%";9805;"72,82%";"97,02%";184;"1,37%";"1,82%";117;"0,87%";"1,16%";UG;3482;"25,86%";"35,51%";ENS;3054;"22,68%";"31,15%";RN;3269;"24,28%";"33,34%";;;;;;;;;;;;
"87";"Haute-Vienne";"8718";Rochechouart;13117;9552;"72,82%";3565;"27,18%";8660;"66,02%";"90,66%";520;"3,96%";"5,44%";372;"2,84%";"3,89%";UG;4388;"33,45%";"50,67%";RN;4272;"32,57%";"49,33%";;;;;;;;;;;;;;;;
"87";"Haute-Vienne";"8719";"Saint-Junien";15942;11530;"72,32%";4412;"27,68%";10429;"65,42%";"90,45%";667;"4,18%";"5,78%";434;"2,72%";"3,76%";UG;5712;"35,83%";"54,77%";RN;4717;"29,59%";"45,23%";;;;;;;;;;;;;;;;
"87";"Haute-Vienne";"8720";"Saint-Léonard-de-Noblat";12882;9892;"76,79%";2990;"23,21%";9531;"73,99%";"96,35%";222;"1,72%";"2,24%";139;"1,08%";"1,41%";UG;3515;"27,29%";"36,88%";ENS;2031;"15,77%";"21,31%";RN;3985;"30,93%";"41,81%";;;;;;;;;;;;
"87";"Haute-Vienne";"8721";"Saint-Yrieix-la-Perche";16199;11968;"73,88%";4231;"26,12%";10850;"66,98%";"90,66%";689;"4,25%";"5,76%";429;"2,65%";"3,58%";UG;5877;"36,28%";"54,17%";RN;4973;"30,70%";"45,83%";;;;;;;;;;;;;;;;
"88";Vosges;"8801";"La Bresse";17869;12297;"68,82%";5572;"31,18%";11977;"67,03%";"97,40%";212;"1,19%";"1,72%";108;"0,60%";"0,88%";DVD;8008;"44,82%";"66,86%";RN;3969;"22,21%";"33,14%";;;;;;;;;;;;;;;;
"88";Vosges;"8802";Bruyères;15549;11085;"71,29%";4464;"28,71%";10657;"68,54%";"96,14%";320;"2,06%";"2,89%";108;"0,69%";"0,97%";ENS;4768;"30,66%";"44,74%";DVD;391;"2,51%";"3,67%";RN;5498;"35,36%";"51,59%";;;;;;;;;;;;
"88";Vosges;"8803";Charmes;15219;10517;"69,10%";4702;"30,90%";10118;"66,48%";"96,21%";284;"1,87%";"2,70%";115;"0,76%";"1,09%";LR;2961;"19,46%";"29,26%";DVD;1847;"12,14%";"18,25%";RN;5310;"34,89%";"52,48%";;;;;;;;;;;;
"88";Vosges;"8804";Darney;13741;9884;"71,93%";3857;"28,07%";9420;"68,55%";"95,31%";324;"2,36%";"3,28%";140;"1,02%";"1,42%";LR;3915;"28,49%";"41,56%";DVD;417;"3,03%";"4,43%";RN;5088;"37,03%";"54,01%";;;;;;;;;;;;
"88";Vosges;"8805";"Epinal-1";16788;11190;"66,65%";5598;"33,35%";10815;"64,42%";"96,65%";268;"1,60%";"2,39%";107;"0,64%";"0,96%";DVD;7052;"42,01%";"65,21%";RN;3763;"22,41%";"34,79%";;;;;;;;;;;;;;;;
"88";Vosges;"8806";"Epinal-2";17164;11120;"64,79%";6044;"35,21%";10786;"62,84%";"97,00%";237;"1,38%";"2,13%";97;"0,57%";"0,87%";DVD;7433;"43,31%";"68,91%";RN;3353;"19,54%";"31,09%";;;;;;;;;;;;;;;;
"88";Vosges;"8807";Gérardmer;19828;13799;"69,59%";6029;"30,41%";13200;"66,57%";"95,66%";415;"2,09%";"3,01%";184;"0,93%";"1,33%";ENS;3297;"16,63%";"24,98%";DVD;3785;"19,09%";"28,67%";RN;6118;"30,86%";"46,35%";;;;;;;;;;;;
"88";Vosges;"8808";Golbey;18961;12995;"68,54%";5966;"31,46%";12564;"66,26%";"96,68%";297;"1,57%";"2,29%";134;"0,71%";"1,03%";DVD;6904;"36,41%";"54,95%";RN;5660;"29,85%";"45,05%";;;;;;;;;;;;;;;;
"88";Vosges;"8809";Mirecourt;12159;8711;"71,64%";3448;"28,36%";8248;"67,83%";"94,68%";309;"2,54%";"3,55%";154;"1,27%";"1,77%";LR;4053;"33,33%";"49,14%";RN;4195;"34,50%";"50,86%";;;;;;;;;;;;;;;;
"88";Vosges;"8810";Neufchâteau;12938;8938;"69,08%";4000;"30,92%";8531;"65,94%";"95,45%";280;"2,16%";"3,13%";127;"0,98%";"1,42%";LR;3796;"29,34%";"44,50%";RN;4735;"36,60%";"55,50%";;;;;;;;;;;;;;;;
"88";Vosges;"8811";"Raon-l'Etape";18143;12139;"66,91%";6004;"33,09%";11582;"63,84%";"95,41%";369;"2,03%";"3,04%";188;"1,04%";"1,55%";ENS;4139;"22,81%";"35,74%";DVD;777;"4,28%";"6,71%";RN;6666;"36,74%";"57,55%";;;;;;;;;;;;
"88";Vosges;"8812";Remiremont;18770;12790;"68,14%";5980;"31,86%";12455;"66,36%";"97,38%";230;"1,23%";"1,80%";105;"0,56%";"0,82%";DVD;8114;"43,23%";"65,15%";RN;4341;"23,13%";"34,85%";;;;;;;;;;;;;;;;
"88";Vosges;"8813";"Saint-Dié-des-Vosges-1";17305;11457;"66,21%";5848;"33,79%";11050;"63,85%";"96,45%";273;"1,58%";"2,38%";134;"0,77%";"1,17%";ENS;4047;"23,39%";"36,62%";DVD;1642;"9,49%";"14,86%";RN;5361;"30,98%";"48,52%";;;;;;;;;;;;
"88";Vosges;"8814";"Saint-Dié-des-Vosges-2";17737;12713;"71,68%";5024;"28,32%";12138;"68,43%";"95,48%";412;"2,32%";"3,24%";163;"0,92%";"1,28%";ENS;6171;"34,79%";"50,84%";RN;5967;"33,64%";"49,16%";;;;;;;;;;;;;;;;
"88";Vosges;"8815";"Le Thillot";13107;8939;"68,20%";4168;"31,80%";8708;"66,44%";"97,42%";155;"1,18%";"1,73%";76;"0,58%";"0,85%";DVD;5005;"38,19%";"57,48%";RN;3703;"28,25%";"42,52%";;;;;;;;;;;;;;;;
"88";Vosges;"8816";"Le Val-d'Ajol";16260;11285;"69,40%";4975;"30,60%";10917;"67,14%";"96,74%";251;"1,54%";"2,22%";117;"0,72%";"1,04%";LR;749;"4,61%";"6,86%";DVD;5229;"32,16%";"47,90%";RN;4939;"30,38%";"45,24%";;;;;;;;;;;;
"88";Vosges;"8817";Vittel;13837;9730;"70,32%";4107;"29,68%";9279;"67,06%";"95,36%";296;"2,14%";"3,04%";155;"1,12%";"1,59%";LR;4599;"33,24%";"49,56%";RN;4680;"33,82%";"50,44%";;;;;;;;;;;;;;;;
"89";Yonne;"8901";"Auxerre-1";10250;6767;"66,02%";3483;"33,98%";6016;"58,69%";"88,90%";588;"5,74%";"8,69%";163;"1,59%";"2,41%";UG;3479;"33,94%";"57,83%";RN;2537;"24,75%";"42,17%";;;;;;;;;;;;;;;;
"89";Yonne;"8902";"Auxerre-2";12011;8263;"68,80%";3748;"31,20%";7438;"61,93%";"90,02%";674;"5,61%";"8,16%";151;"1,26%";"1,83%";UG;3036;"25,28%";"40,82%";ENS;483;"4,02%";"6,49%";RN;3476;"28,94%";"46,73%";UXD;443;"3,69%";"5,96%";;;;;;;;
"89";Yonne;"8903";"Auxerre-3";9704;6574;"67,75%";3130;"32,25%";5911;"60,91%";"89,91%";531;"5,47%";"8,08%";132;"1,36%";"2,01%";UG;3159;"32,55%";"53,44%";RN;2752;"28,36%";"46,56%";;;;;;;;;;;;;;;;
"89";Yonne;"8904";"Auxerre-4";9686;6577;"67,90%";3109;"32,10%";5879;"60,70%";"89,39%";583;"6,02%";"8,86%";115;"1,19%";"1,75%";UG;3416;"35,27%";"58,11%";RN;2463;"25,43%";"41,89%";;;;;;;;;;;;;;;;
"89";Yonne;"8905";Avallon;10667;7302;"68,45%";3365;"31,55%";6968;"65,32%";"95,43%";227;"2,13%";"3,11%";107;"1,00%";"1,47%";ENS;3702;"34,71%";"53,13%";UXD;3266;"30,62%";"46,87%";;;;;;;;;;;;;;;;
"89";Yonne;"8906";"Brienon-sur-Armançon";4039;2523;"62,47%";1516;"37,53%";2401;"59,45%";"95,16%";92;"2,28%";"3,65%";30;"0,74%";"1,19%";ENS;889;"22,01%";"37,03%";UXD;1512;"37,44%";"62,97%";;;;;;;;;;;;;;;;
"89";Yonne;"8907";Chablis;12296;8790;"71,49%";3506;"28,51%";8428;"68,54%";"95,88%";259;"2,11%";"2,95%";103;"0,84%";"1,17%";ENS;4257;"34,62%";"50,51%";UXD;4171;"33,92%";"49,49%";;;;;;;;;;;;;;;;
"89";Yonne;"8908";"Charny Orée de Puisaye";11519;8137;"70,64%";3382;"29,36%";7305;"63,42%";"89,78%";660;"5,73%";"8,11%";172;"1,49%";"2,11%";UG;3023;"26,24%";"41,38%";RN;4282;"37,17%";"58,62%";;;;;;;;;;;;;;;;
"89";Yonne;"8909";"Cœur de Puisaye";11802;8128;"68,87%";3674;"31,13%";7336;"62,16%";"90,26%";617;"5,23%";"7,59%";175;"1,48%";"2,15%";UG;2954;"25,03%";"40,27%";RN;4382;"37,13%";"59,73%";;;;;;;;;;;;;;;;
"89";Yonne;"8912";"Joux-la-Ville";9666;6809;"70,44%";2857;"29,56%";6443;"66,66%";"94,62%";278;"2,88%";"4,08%";88;"0,91%";"1,29%";ENS;3573;"36,96%";"55,46%";UXD;2870;"29,69%";"44,54%";;;;;;;;;;;;;;;;
"89";Yonne;"8913";Migennes;10174;6691;"65,77%";3483;"34,23%";6345;"62,36%";"94,83%";261;"2,57%";"3,90%";85;"0,84%";"1,27%";ENS;3051;"29,99%";"48,09%";UXD;3294;"32,38%";"51,91%";;;;;;;;;;;;;;;;
"89";Yonne;"8915";"Saint-Florentin";12630;8576;"67,90%";4054;"32,10%";8205;"64,96%";"95,67%";266;"2,11%";"3,10%";105;"0,83%";"1,22%";ENS;3718;"29,44%";"45,31%";UXD;4487;"35,53%";"54,69%";;;;;;;;;;;;;;;;
"89";Yonne;"8919";Tonnerrois;11407;7711;"67,60%";3696;"32,40%";7362;"64,54%";"95,47%";251;"2,20%";"3,26%";98;"0,86%";"1,27%";ENS;3669;"32,16%";"49,84%";UXD;3693;"32,37%";"50,16%";;;;;;;;;;;;;;;;
"89";Yonne;"8921";Vincelles;11385;8095;"71,10%";3290;"28,90%";7237;"63,57%";"89,40%";644;"5,66%";"7,96%";214;"1,88%";"2,64%";UG;3392;"29,79%";"46,87%";RN;3845;"33,77%";"53,13%";;;;;;;;;;;;;;;;
"90";"Territoire de Belfort";"9001";Bavilliers;10203;7248;"71,04%";2955;"28,96%";6607;"64,76%";"91,16%";466;"4,57%";"6,43%";175;"1,72%";"2,41%";UG;2322;"22,76%";"35,14%";LR;1264;"12,39%";"19,13%";RN;3021;"29,61%";"45,72%";;;;;;;;;;;;
"90";"Territoire de Belfort";"9002";"Belfort-1";7505;4630;"61,69%";2875;"38,31%";4307;"57,39%";"93,02%";239;"3,18%";"5,16%";84;"1,12%";"1,81%";UG;2804;"37,36%";"65,10%";RN;1503;"20,03%";"34,90%";;;;;;;;;;;;;;;;
"90";"Territoire de Belfort";"9003";"Belfort-2";9577;6320;"65,99%";3257;"34,01%";6032;"62,98%";"95,44%";199;"2,08%";"3,15%";89;"0,93%";"1,41%";LR;4216;"44,02%";"69,89%";RN;1816;"18,96%";"30,11%";;;;;;;;;;;;;;;;
"90";"Territoire de Belfort";"9004";"Belfort-3";7405;4752;"64,17%";2653;"35,83%";4399;"59,41%";"92,57%";233;"3,15%";"4,90%";120;"1,62%";"2,53%";UG;1225;"16,54%";"27,85%";LR;1469;"19,84%";"33,39%";RN;1705;"23,02%";"38,76%";;;;;;;;;;;;
"90";"Territoire de Belfort";"9005";"Châtenois-les-Forges";11004;8052;"73,17%";2952;"26,83%";7375;"67,02%";"91,59%";508;"4,62%";"6,31%";169;"1,54%";"2,10%";UG;1361;"12,37%";"18,45%";LR;2182;"19,83%";"29,59%";RN;3832;"34,82%";"51,96%";;;;;;;;;;;;
"90";"Territoire de Belfort";"9006";Delle;12368;8301;"67,12%";4067;"32,88%";7929;"64,11%";"95,52%";262;"2,12%";"3,16%";110;"0,89%";"1,33%";LR;3959;"32,01%";"49,93%";RN;3970;"32,10%";"50,07%";;;;;;;;;;;;;;;;
"90";"Territoire de Belfort";"9007";Giromagny;11625;8392;"72,19%";3233;"27,81%";7462;"64,19%";"88,92%";670;"5,76%";"7,98%";260;"2,24%";"3,10%";UG;3048;"26,22%";"40,85%";RN;4414;"37,97%";"59,15%";;;;;;;;;;;;;;;;
"90";"Territoire de Belfort";"9008";Grandvillars;12782;9345;"73,11%";3437;"26,89%";8933;"69,89%";"95,59%";302;"2,36%";"3,23%";110;"0,86%";"1,18%";LR;4165;"32,58%";"46,62%";RN;4768;"37,30%";"53,38%";;;;;;;;;;;;;;;;
"90";"Territoire de Belfort";"9009";Valdoie;11523;8279;"71,85%";3244;"28,15%";7331;"63,62%";"88,55%";696;"6,04%";"8,41%";252;"2,19%";"3,04%";UG;3449;"29,93%";"47,05%";LR;257;"2,23%";"3,51%";RN;3625;"31,46%";"49,45%";;;;;;;;;;;;
"91";Essonne;"9101";ARPAJON;41836;28720;"68,65%";13116;"31,35%";26439;"63,20%";"92,06%";1833;"4,38%";"6,38%";448;"1,07%";"1,56%";UG;12852;"30,72%";"48,61%";ENS;2124;"5,08%";"8,03%";RN;9900;"23,66%";"37,44%";UXD;1563;"3,74%";"5,91%";;;;;;;;
"91";Essonne;"9102";"ATHIS-MONS";33735;21545;"63,87%";12190;"36,13%";21130;"62,64%";"98,07%";312;"0,92%";"1,45%";103;"0,31%";"0,48%";UG;10375;"30,75%";"49,10%";ENS;6158;"18,25%";"29,14%";RN;4597;"13,63%";"21,76%";;;;;;;;;;;;
"91";Essonne;"9103";"Brétigny-sur-Orge";40364;26599;"65,90%";13765;"34,10%";24268;"60,12%";"91,24%";1828;"4,53%";"6,87%";503;"1,25%";"1,89%";UG;13481;"33,40%";"55,55%";ENS;1736;"4,30%";"7,15%";RN;7830;"19,40%";"32,26%";UXD;1221;"3,02%";"5,03%";;;;;;;;
"91";Essonne;"9104";"Corbeil-Essonnes";32730;19295;"58,95%";13435;"41,05%";18879;"57,68%";"97,84%";308;"0,94%";"1,60%";108;"0,33%";"0,56%";UG;9622;"29,40%";"50,97%";DIV;4154;"12,69%";"22,00%";RN;5103;"15,59%";"27,03%";;;;;;;;;;;;
"91";Essonne;"9105";Dourdan;48454;34437;"71,07%";14017;"28,93%";31547;"65,11%";"91,61%";2373;"4,90%";"6,89%";517;"1,07%";"1,50%";UG;11681;"24,11%";"37,03%";ENS;6499;"13,41%";"20,60%";RN;10186;"21,02%";"32,29%";UXD;3182;"6,57%";"10,09%";;;;;;;;
"91";Essonne;"9106";Draveil;36214;24893;"68,74%";11321;"31,26%";22684;"62,64%";"91,13%";1822;"5,03%";"7,32%";387;"1,07%";"1,55%";UG;12522;"34,58%";"55,20%";DVD;1100;"3,04%";"4,85%";DSV;1168;"3,23%";"5,15%";RN;7894;"21,80%";"34,80%";;;;;;;;
"91";Essonne;"9107";"Epinay-sous-Sénart";37632;24467;"65,02%";13165;"34,98%";22728;"60,40%";"92,89%";1365;"3,63%";"5,58%";374;"0,99%";"1,53%";UG;12996;"34,53%";"57,18%";DVD;854;"2,27%";"3,76%";DSV;1181;"3,14%";"5,20%";RN;7697;"20,45%";"33,87%";;;;;;;;
"91";Essonne;"9108";ETAMPES;41783;27491;"65,79%";14292;"34,21%";24880;"59,55%";"90,50%";1979;"4,74%";"7,20%";632;"1,51%";"2,30%";UG;12212;"29,23%";"49,08%";RN;12668;"30,32%";"50,92%";;;;;;;;;;;;;;;;
"91";Essonne;"9109";"Evry-Courcouronnes";30445;18781;"61,69%";11664;"38,31%";18442;"60,57%";"98,19%";242;"0,79%";"1,29%";97;"0,32%";"0,52%";UG;10389;"34,12%";"56,33%";DIV;5384;"17,68%";"29,19%";RN;2669;"8,77%";"14,47%";;;;;;;;;;;;
"91";Essonne;"9110";"Gif-sur-Yvette";47318;34821;"73,59%";12497;"26,41%";32589;"68,87%";"93,59%";1686;"3,56%";"4,84%";546;"1,15%";"1,57%";UG;12320;"26,04%";"37,80%";ENS;19587;"41,39%";"60,10%";UXD;682;"1,44%";"2,09%";;;;;;;;;;;;
"91";Essonne;"9111";Longjumeau;43813;29041;"66,28%";14772;"33,72%";27559;"62,90%";"94,90%";1183;"2,70%";"4,07%";299;"0,68%";"1,03%";ENS;17180;"39,21%";"62,34%";UXD;10379;"23,69%";"37,66%";;;;;;;;;;;;;;;;
"91";Essonne;"9112";Massy;40046;25676;"64,12%";14370;"35,88%";24484;"61,14%";"95,36%";933;"2,33%";"3,63%";259;"0,65%";"1,01%";UG;19042;"47,55%";"77,77%";RN;5442;"13,59%";"22,23%";;;;;;;;;;;;;;;;
"91";Essonne;"9113";Mennecy;49563;33029;"66,64%";16534;"33,36%";29298;"59,11%";"88,70%";3046;"6,15%";"9,22%";685;"1,38%";"2,07%";UG;13566;"27,37%";"46,30%";RN;15732;"31,74%";"53,70%";;;;;;;;;;;;;;;;
"91";Essonne;"9114";Palaiseau;41040;28642;"69,79%";12398;"30,21%";27106;"66,05%";"94,64%";1215;"2,96%";"4,24%";321;"0,78%";"1,12%";UG;19146;"46,65%";"70,63%";ENS;3485;"8,49%";"12,86%";RN;4475;"10,90%";"16,51%";;;;;;;;;;;;
"91";Essonne;"9115";"Ris-Orangis";32445;20485;"63,14%";11960;"36,86%";19268;"59,39%";"94,06%";908;"2,80%";"4,43%";309;"0,95%";"1,51%";UG;10745;"33,12%";"55,77%";DIV;1718;"5,30%";"8,92%";RN;6805;"20,97%";"35,32%";;;;;;;;;;;;
"91";Essonne;"9116";"Sainte-Geneviève-des-Bois";43041;27815;"64,62%";15226;"35,38%";25260;"58,69%";"90,81%";2073;"4,82%";"7,45%";482;"1,12%";"1,73%";UG;12129;"28,18%";"48,02%";ENS;3627;"8,43%";"14,36%";RN;7736;"17,97%";"30,63%";UXD;1768;"4,11%";"7,00%";;;;;;;;
